id,birth_year,gender,tenure,industry,occupation,org_size,household,metro_or_regional,time_q4_2020,time_q4_2020_1,time_rem_2021,pref_time_2021,pref_time_future,these_questions_are_about,in_the_past_6,how_often_do_you,how_often_would_you,does_your_employer_have,how_much_of_your,thinking_about_your_employer,thinking_about_your_employer_1,thinking_about_your_employer_2,thinking_about_your_employer_3,how_do_you_feel,org_encouraged,org_prepared,org_common,permission,collaboration,thinking_about_remote_working,thinking_about_remote_working_1,do_you_think_remote,who_is_most_supportive,org_encourage_future,org_support_future,choice_future,commute_time,think_about_your_experience,caring_time,family_time,think_about_your_experience_1,commute_time_1,think_about_your_experience_2,caring_time_1,family_time_1,think_about_your_experience_3,imagine_your_employer_offered,what_is_the_biggest,have_the_following_barriers,have_the_following_barriers_1,have_the_following_barriers_2,have_the_following_barriers_3,have_the_following_barriers_4,have_the_following_barriers_5,have_the_following_barriers_6,have_the_following_barriers_7,have_the_following_barriers_8,have_the_following_barriers_9,have_the_following_barriers_10,have_the_following_barriers_11,have_the_following_barriers_12,have_the_following_barriers_13,have_the_following_barriers_14,have_the_following_barriers_15,feel_better,more_active,feel_better_1,manages_people,do_employees_you_manage,mgmt_discretion,mgmt_retain,mgmt_recruit,team_collab,mgmt_ease_remote,mgmt_poor_performers,mgmt_prepared_remote,mgmt_focus_results,mgmt_contact,productivity,now_think_about_the,major_barrier1,major_barrier2,major_barrier3,minor_barrier1,minor_barrier2,minor_barrier3,age
611,1980,male,more than 5 years,other services,"managers - chief executives, general managers and legislators",more than 200,couple with dependent children,regional,80%,80%,20%,100% - all of my time,80%,yes,yes,80%,80%,yes,70%,4,4,4,3,somewhat positive,4,3,4,5,4,4,4,somewhat positive,senior leadership,neither unlikely or likely,somewhat likely,somewhat likely,1.0,4.0,2.0,10.0,7.0,1.0,5.0,2.0,9.0,7.0,yes,0.56,somewhat improved,stayed about the same,somewhat improved,somewhat improved,significantly worsened,somewhat improved,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,4,3,4,yes,yes,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,im 30% more productive when working remotely,im 30% more productive when working remotely,interruptions,problems with audio-visual setup,connectivity/internet issues,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,41
612,1981,female,more than 5 years,construction,clerical and administrative workers - office managers and program administrators,between 20 and 199,couple with no dependent children,metro,50% - i spent about half of my time remote working,20%,10%,less than 10% of my time,100% - all of my time,yes,no,,,yes,60%,5,3,2,4,somewhat positive,3,5,2,2,5,1,3,strongly positive,they are about the same,somewhat unlikely,somewhat unlikely,somewhat unlikely,2.0,8.0,3.0,3.0,8.0,2.0,8.0,4.0,5.0,5.0,yes,0.05,stayed about the same,stayed about the same,stayed about the same,somewhat improved,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,somewhat worsened,not a barrier for me,not a barrier for me,not a barrier for me,5,5,2,yes,no,,,,,,,,,,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,interruptions,noisy work environment,lack of privacy,difficulty innovating,40
613,1999,female,between 1 and 5 years,manufacturing,managers - specialist managers,more than 200,single person,metro,40%,40%,50% - i spent about half of my time remote working,40%,50% - about half of my time,yes,yes,40%,50% - about half of my time,yes,50% - about half of my time,4,4,3,4,neither positive nor negative,3,4,4,3,3,4,4,somewhat positive,they are about the same,neither unlikely or likely,neither unlikely or likely,somewhat likely,2.0,8.0,5.0,1.0,8.0,0.0,10.0,5.0,1.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,stayed about the same,stayed about the same,3,3,4,no,,,,,,,,,,,im 30% more productive when working remotely,,interruptions,problems with audio-visual setup,connectivity/internet issues,lack of privacy,connectivity/internet issues,interruptions,22
614,1995,male,between 6 and 12 months,"professional, scientific and technical","managers - chief executives, general managers and legislators",between 5 and 19,single person,metro,40%,60%,40%,70%,50% - about half of my time,no,yes,20%,30%,no,,5,4,5,5,somewhat positive,3,4,5,5,5,5,4,strongly positive,my direct manger(s),very likely,very unlikely,very likely,1.0,10.0,3.0,2.0,8.0,0.0,10.0,2.0,2.0,10.0,yes,0.1,somewhat worsened,somewhat improved,significantly improved,significantly improved,stayed about the same,somewhat improved,significantly improved,somewhat improved,significantly improved,somewhat improved,significantly improved,stayed about the same,somewhat improved,significantly improved,somewhat improved,significantly improved,5,4,3,yes,yes,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,,,,,,,26
615,1987,female,between 1 and 5 years,information media and telecommunications,managers - specialist managers,between 20 and 199,couple with dependent children,metro,60%,20%,100% - i spent all of my time remote working,20%,i would prefer not to work remotely,yes,yes,40%,50% - about half of my time,yes,20%,4,4,4,4,somewhat positive,5,4,4,4,4,4,4,somewhat positive,my direct manger(s),somewhat likely,somewhat likely,somewhat likely,1.0,9.0,3.0,3.0,8.0,0.0,9.0,3.0,4.0,8.0,no,,somewhat improved,stayed about the same,stayed about the same,significantly improved,significantly improved,somewhat improved,somewhat improved,somewhat improved,significantly improved,somewhat improved,somewhat improved,significantly improved,stayed about the same,somewhat improved,somewhat worsened,somewhat improved,5,5,4,yes,yes,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,im 40% more productive when working remotely,im 40% more productive when working remotely,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,interruptions,lack of privacy,interruptions,34
616,1992,female,between 6 and 12 months,wholesale trade,clerical and administrative workers - office managers and program administrators,between 1 and 4,couple with no dependent children,metro,20%,20%,20%,20%,20%,no,yes,20%,20%,no,,4,4,4,4,neither positive nor negative,2,2,4,4,2,2,4,somewhat negative,they are about the same,somewhat unlikely,somewhat unlikely,somewhat unlikely,2.0,8.0,2.0,4.0,8.0,0.0,8.0,2.0,6.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,significantly worsened,stayed about the same,stayed about the same,stayed about the same,significantly worsened,stayed about the same,stayed about the same,stayed about the same,4,2,4,no,,,,,,,,,,,im 10% less productive when working remotely,,interruptions,problems with audio-visual setup,interruptions,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,29
617,1993,female,between 1 and 5 years,education and training,professionals - education professionals,between 5 and 19,single person,regional,rarely or never,i would not have preferred to work remotely,rarely or never,i would not have preferred to work remotely,i would prefer not to work remotely,yes,yes,30%,50% - about half of my time,yes,100% - all of my time,4,4,2,4,neither positive nor negative,4,4,1,3,4,4,4,neither positive nor negative,senior leadership,very unlikely,very unlikely,very unlikely,3.0,6.0,3.0,4.0,8.0,3.0,8.0,3.0,2.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,3,3,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,28
618,1979,male,more than 5 years,"professional, scientific and technical",professionals - ict professionals,between 20 and 199,couple with dependent children,metro,80%,80%,80%,80%,60%,yes,no,,,yes,20%,5,2,3,5,strongly positive,4,4,5,4,5,3,3,somewhat positive,they are about the same,neither unlikely or likely,neither unlikely or likely,somewhat unlikely,3.5,8.0,2.0,2.5,8.0,0.0,10.0,4.0,2.0,8.0,yes,0.1,somewhat improved,significantly improved,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,significantly improved,stayed about the same,somewhat improved,somewhat improved,5,4,4,no,,,,,,,,,,,im 20% more productive when working remotely,,lack of privacy,lack of privacy,interruptions,difficulty collaborating with remote colleagues,connectivity/internet issues,lack of appropriate work and meeting spaces,42
619,1984,female,between 6 and 12 months,"professional, scientific and technical","technicians and trades workers - engineering, ict and science technicians",more than 200,single person,metro,10%,10%,less than 10% of my time,less than 10% of my time,i would prefer not to work remotely,yes,yes,10%,less than 10% of my time,yes,20%,3,5,5,4,somewhat positive,2,4,4,4,3,2,3,somewhat positive,they are about the same,somewhat likely,neither unlikely or likely,somewhat likely,1.0,8.0,5.0,2.0,8.0,0.5,8.0,1.5,4.0,10.0,no,,somewhat worsened,somewhat improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,2,3,4,no,,,,,,,,,,,im 50% less productive when working remotely (or worse),,difficulty collaborating with remote colleagues,connectivity/internet issues,interruptions,noisy work environment,lack of appropriate work and meeting spaces,connectivity/internet issues,37
620,1977,female,more than 5 years,manufacturing,clerical and administrative workers - office managers and program administrators,between 5 and 19,couple with dependent children,metro,50% - i spent about half of my time remote working,50% - about half of my time,50% - i spent about half of my time remote working,50% - about half of my time,50% - about half of my time,yes,yes,50% - about half of my time,50% - about half of my time,yes,50% - about half of my time,3,3,2,3,neither positive nor negative,3,3,3,3,3,3,3,neither positive nor negative,my direct manger(s),neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.0,8.0,1.0,6.0,8.0,1.0,8.0,1.0,6.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,3,3,3,yes,yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,my productivity is about same when i work remotely,my productivity is about same when i work remotely,lack of privacy,problems with audio-visual setup,interruptions,noisy work environment,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,44
621,1984,female,more than 5 years,health care and social assistance,managers - specialist managers,between 5 and 19,couple with dependent children,metro,less than 10% of my time,50% - about half of my time,less than 10% of my time,50% - about half of my time,50% - about half of my time,no,no,,,yes,80%,2,2,2,5,somewhat negative,1,1,1,2,5,5,4,strongly negative,they are about the same,very unlikely,very unlikely,somewhat unlikely,1.0,8.0,4.0,4.0,7.0,1.0,8.0,4.0,4.0,7.0,yes,0.1,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,2,4,4,yes,no,,,,,,,,,,im 10% less productive when working remotely,im 10% less productive when working remotely,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,difficulty innovating,lack of privacy,lack of privacy,connectivity/internet issues,37
622,1986,female,more than 5 years,financial and insurance,managers - specialist managers,more than 200,other one family household,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,yes,no,,,yes,less than 10% of my time,5,5,5,5,strongly positive,5,5,5,5,5,1,3,strongly positive,they are about the same,very likely,very unlikely,neither unlikely or likely,1.0,8.0,3.0,3.0,9.0,0.0,8.0,4.0,3.0,9.0,no,,stayed about the same,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,4,3,5,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,35
623,1957,male,more than 5 years,"professional, scientific and technical","professionals - design, engineering, science and transport professionals",more than 200,couple with no dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,50% - about half of my time,no,no,,,no,,4,4,4,4,strongly positive,4,4,3,4,4,2,5,somewhat positive,they are about the same,neither unlikely or likely,somewhat likely,somewhat likely,2.0,8.0,2.0,4.0,8.0,0.0,8.0,4.0,4.0,8.0,yes,0.2,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,4,4,4,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,lack of privacy,connectivity/internet issues,interruptions,interruptions,lack of appropriate work and meeting spaces,connectivity/internet issues,64
624,1960,female,more than 5 years,"transport, postal and warehousing",clerical and administrative workers - other clerical and administrative workers,between 20 and 199,couple with no dependent children,metro,40%,50% - about half of my time,30%,50% - about half of my time,30%,no,no,,,unsure,,4,4,3,4,somewhat positive,3,4,4,4,4,3,4,neither positive nor negative,my direct manger(s),somewhat likely,somewhat likely,somewhat likely,2.0,7.0,3.0,4.0,8.0,2.0,8.0,3.0,4.0,7.0,no,,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,4,3,4,no,,,,,,,,,,,im 30% more productive when working remotely,,,,,,,,61
